,hash_weights
response,5.307743822061632
setting,5.307743822061632
plants,5.403054001865957
brokers,5.403054001865957
herndon,5.403054001865957
shit,5.403054001865957
invited,5.403054001865957
louise,5.403054001865957
correlation,5.403054001865957
destruction,5.403054001865957
young,5.403054001865957
mr,5.403054001865957
significantly,5.403054001865957
says,5.403054001865957
tim,5.403054001865957
busy,5.403054001865957
rates,5.403054001865957
premium,5.403054001865957
whats,5.403054001865957
aol,5.403054001865957
expensive,5.403054001865957
klarnold,5.403054001865957
center,5.403054001865957
click,5.403054001865957
cell,5.403054001865957
seller,5.403054001865957
whatever,5.403054001865957
appears,5.403054001865957
ps,5.403054001865957
opinion,5.403054001865957
includes,5.403054001865957
technical,5.403054001865957
murphy,5.403054001865957
brown,5.403054001865957
members,5.403054001865957
similarly,5.403054001865957
pick,5.403054001865957
article,5.403054001865957
typical,5.403054001865957
transmitted,5.403054001865957
neutral,5.403054001865957
zhu,5.403054001865957
250,5.403054001865957
companies,5.403054001865957
priced,5.403054001865957
sat,5.403054001865957
matrices,5.403054001865957
she,5.403054001865957
calling,5.403054001865957
director,5.403054001865957
northeast,5.403054001865957
quite,5.403054001865957
mrha,5.403054001865957
whom,5.403054001865957
william,5.403054001865957
combined,5.403054001865957
heavy,5.403054001865957
ultimate,5.403054001865957
reports,5.403054001865957
comment,5.403054001865957
shares,5.403054001865957
shipos,5.403054001865957
grigsby,5.403054001865957
operations,5.403054001865957
didn,5.403054001865957
useful,5.403054001865957
brad,5.403054001865957
push,5.403054001865957
users,5.403054001865957
sales,5.403054001865957
msa,5.403054001865957
spring,5.403054001865957
finish,5.403054001865957
noon,5.403054001865957
dollar,5.403054001865957
sense,5.403054001865957
town,5.403054001865957
beginning,5.403054001865957
extended,5.403054001865957
topic,5.403054001865957
session,5.403054001865957
entire,5.403054001865957
settle,5.403054001865957
six,5.403054001865957
isn,5.403054001865957
software,5.403054001865957
fundamental,5.403054001865957
debt,5.403054001865957
2002,5.403054001865957
various,5.403054001865957
ways,5.403054001865957
managing,5.403054001865957
anderson,5.403054001865957
monthly,5.403054001865957
standing,5.403054001865957
checking,5.403054001865957
edward,5.403054001865957
yea,5.403054001865957
added,5.403054001865957
scale,5.403054001865957
mobile,5.403054001865957
2003,5.403054001865957
across,5.403054001865957
bucks,5.403054001865957
benefit,5.403054001865957
myself,5.403054001865957
scenario,5.403054001865957
increased,5.403054001865957
hands,5.403054001865957
specific,5.403054001865957
delay,5.403054001865957
values,5.508414517523783
bull,5.508414517523783
brian_hoskins,5.508414517523783
thru,5.508414517523783
couldn,5.508414517523783
easy,5.508414517523783
related,5.508414517523783
thompson,5.508414517523783
wrong,5.508414517523783
canada,5.508414517523783
laura,5.508414517523783
necessary,5.508414517523783
testing,5.508414517523783
wrote,5.508414517523783
finally,5.508414517523783
count,5.508414517523783
electricity,5.508414517523783
moves,5.508414517523783
maintenance,5.508414517523783
ensure,5.508414517523783
mkts,5.508414517523783
format,5.508414517523783
cst,5.508414517523783
3667,5.508414517523783
injections,5.508414517523783
281,5.508414517523783
separate,5.508414517523783
broadband,5.508414517523783
increases,5.508414517523783
itself,5.508414517523783
bet,5.508414517523783
brother,5.508414517523783
vanderbilt,5.508414517523783
wide,5.508414517523783
thots,5.508414517523783
correct,5.508414517523783
compared,5.508414517523783
buyer,5.508414517523783
corporation,5.508414517523783
supplies,5.508414517523783
enjoy,5.508414517523783
facility,5.508414517523783
grant,5.508414517523783
versus,5.508414517523783
thinks,5.508414517523783
estimated,5.508414517523783
spoke,5.508414517523783
1999,5.508414517523783
spend,5.508414517523783
firms,5.508414517523783
house,5.508414517523783
orders,5.508414517523783
bigger,5.508414517523783
sessions,5.508414517523783
section,5.508414517523783
shows,5.508414517523783
calendar,5.508414517523783
ei,5.508414517523783
quickly,5.508414517523783
limited,5.508414517523783
prompt,5.508414517523783
showing,5.508414517523783
lewis,5.508414517523783
willing,5.508414517523783
touch,5.508414517523783
towards,5.508414517523783
simply,5.508414517523783
5745,5.508414517523783
nine,5.508414517523783
0380,5.508414517523783
ted,5.508414517523783
strike,5.508414517523783
curves,5.508414517523783
seat,5.508414517523783
sprds,5.508414517523783
provides,5.508414517523783
swaps,5.508414517523783
bcc,5.508414517523783
entity,5.508414517523783
perhaps,5.508414517523783
live,5.508414517523783
invitation,5.508414517523783
approximately,5.508414517523783
whalley,5.508414517523783
appropriate,5.508414517523783
analysts,5.508414517523783
concern,5.508414517523783
fangming,5.508414517523783
anymore,5.508414517523783
requested,5.508414517523783
wouldn,5.508414517523783
affect,5.508414517523783
feedback,5.508414517523783
ap,5.508414517523783
concerns,5.508414517523783
412,5.508414517523783
known,5.508414517523783
knows,5.508414517523783
450,5.508414517523783
distribution,5.508414517523783
douglas,5.508414517523783
changing,5.508414517523783
bear,5.508414517523783
relationship,5.508414517523783
craig,5.508414517523783
leaving,5.508414517523783
missed,5.508414517523783
nowlan,5.508414517523783
national,5.508414517523783
reasonable,5.508414517523783
develop,5.508414517523783
monitor,5.508414517523783
word,5.508414517523783
shirley,5.508414517523783
sun,5.508414517523783
role,5.508414517523783
general,5.508414517523783
barney,5.508414517523783
january,5.508414517523783
states,5.508414517523783
visit,5.508414517523783
code,5.508414517523783
department,5.508414517523783
black,5.508414517523783
gave,5.508414517523783
sitting,5.508414517523783
hickerson,5.508414517523783
60,5.508414517523783
investor,5.508414517523783
commodities,5.508414517523783
investments,5.508414517523783
realize,5.508414517523783
equilibrium,5.508414517523783
trip,5.508414517523783
funny,5.508414517523783
fee,5.508414517523783
economics,5.508414517523783
sit,5.508414517523783
penny,5.508414517523783
tho,5.508414517523783
offered,5.508414517523783
poor,5.508414517523783
community,5.626197553180167
cupla,5.626197553180167
aep,5.626197553180167
south,5.626197553180167
fine,5.626197553180167
______,5.626197553180167
physical,5.626197553180167
eu,5.626197553180167
processing,5.626197553180167
effort,5.626197553180167
addressed,5.626197553180167
sale,5.626197553180167
consumers,5.626197553180167
determine,5.626197553180167
ryan,5.626197553180167
reuters,5.626197553180167
substantial,5.626197553180167
blow,5.626197553180167
projects,5.626197553180167
according,5.626197553180167
plus,5.626197553180167
adams,5.626197553180167
sending,5.626197553180167
beleive,5.626197553180167
giving,5.626197553180167
entering,5.626197553180167
125,5.626197553180167
helped,5.626197553180167
st,5.626197553180167
points,5.626197553180167
totally,5.626197553180167
hell,5.626197553180167
behind,5.626197553180167
nearly,5.626197553180167
wud,5.626197553180167
training,5.626197553180167
hearing,5.626197553180167
bringing,5.626197553180167
indeed,5.626197553180167
balance,5.626197553180167
throughout,5.626197553180167
heather,5.626197553180167
participate,5.626197553180167
finance,5.626197553180167
sunil,5.626197553180167
band,5.626197553180167
individual,5.626197553180167
keith,5.626197553180167
transmit,5.626197553180167
thx,5.626197553180167
required,5.626197553180167
bradford,5.626197553180167
barry,5.626197553180167
bowl,5.626197553180167
bottom,5.626197553180167
screen,5.626197553180167
legal,5.626197553180167
profits,5.626197553180167
gen,5.626197553180167
hu,5.626197553180167
steven,5.626197553180167
lines,5.626197553180167
325,5.626197553180167
reserve,5.626197553180167
central,5.626197553180167
implement,5.626197553180167
stocks,5.626197553180167
volumes,5.626197553180167
luck,5.626197553180167
vols,5.626197553180167
approve,5.626197553180167
approved,5.626197553180167
existing,5.626197553180167
friend,5.626197553180167
europe,5.626197553180167
carrying,5.626197553180167
areas,5.626197553180167
joe,5.626197553180167
dynegy,5.626197553180167
room,5.626197553180167
places,5.626197553180167
deffner,5.626197553180167
jonathan,5.626197553180167
respect,5.626197553180167
user,5.626197553180167
payment,5.626197553180167
serious,5.626197553180167
earlier,5.626197553180167
join,5.626197553180167
roll,5.626197553180167
executed,5.626197553180167
90,5.626197553180167
spots,5.626197553180167
counterparty,5.626197553180167
paying,5.626197553180167
anyone,5.626197553180167
minute,5.626197553180167
item,5.626197553180167
straddles,5.626197553180167
historical,5.626197553180167
debbie,5.626197553180167
2nd,5.626197553180167
300,5.626197553180167
moreover,5.626197553180167
history,5.626197553180167
noticed,5.626197553180167
factor,5.626197553180167
face,5.626197553180167
settlement,5.626197553180167
dog,5.626197553180167
wait,5.626197553180167
dear,5.626197553180167
fix,5.626197553180167
reserves,5.626197553180167
fair,5.626197553180167
chairman,5.626197553180167
tax,5.626197553180167
create,5.626197553180167
writing,5.626197553180167
rite,5.626197553180167
paula,5.626197553180167
failure,5.626197553180167
1000,5.626197553180167
staff,5.626197553180167
63,5.626197553180167
69,5.626197553180167
exploration,5.626197553180167
andrew,5.626197553180167
fairly,5.626197553180167
30pm,5.626197553180167
type,5.626197553180167
investment,5.626197553180167
buys,5.626197553180167
release,5.626197553180167
eventually,5.626197553180167
judy,5.626197553180167
tx,5.626197553180167
supported,5.626197553180167
round,5.626197553180167
julie,5.626197553180167
assistant,5.626197553180167
participation,5.626197553180167
internal,5.626197553180167
located,5.626197553180167
wilson,5.626197553180167
words,5.626197553180167
describe,5.626197553180167
reporting,5.626197553180167
juice,5.626197553180167
structure,5.626197553180167
edge,5.626197553180167
collins,5.626197553180167
attendance,5.626197553180167
events,5.626197553180167
particular,5.626197553180167
candlesticks,5.626197553180167
mite,5.626197553180167
92,5.626197553180167
usually,5.626197553180167
wine,5.626197553180167
built,5.626197553180167
hurt,5.626197553180167
common,5.626197553180167
authority,5.626197553180167
included,5.626197553180167
liquidity,5.626197553180167
97,5.75972894580469
written,5.75972894580469
tawney,5.75972894580469
shut,5.75972894580469
noise,5.75972894580469
river,5.75972894580469
clear,5.75972894580469
effective,5.75972894580469
handle,5.75972894580469
patrick,5.75972894580469
confidentiality,5.75972894580469
reached,5.75972894580469
chat,5.75972894580469
doug,5.75972894580469
miller,5.75972894580469
road,5.75972894580469
glad,5.75972894580469
jeffery,5.75972894580469
runs,5.75972894580469
gives,5.75972894580469
recession,5.75972894580469
nicole,5.75972894580469
situation,5.75972894580469
direction,5.75972894580469
bias,5.75972894580469
showed,5.75972894580469
ive,5.75972894580469
dollars,5.75972894580469
grab,5.75972894580469
99999999999999999999999999999999999,5.75972894580469
committee,5.75972894580469
minimum,5.75972894580469
inject,5.75972894580469
players,5.75972894580469
suggested,5.75972894580469
acquiring,5.75972894580469
commission,5.75972894580469
naked,5.75972894580469
documents,5.75972894580469
models,5.75972894580469
lack,5.75972894580469
takeover,5.75972894580469
bills,5.75972894580469
dan,5.75972894580469
acquired,5.75972894580469
offering,5.75972894580469
dana,5.75972894580469
player,5.75972894580469
wishes,5.75972894580469
model,5.75972894580469
99,5.75972894580469
html,5.75972894580469
hr,5.75972894580469
swing,5.75972894580469
susan,5.75972894580469
dalal,5.75972894580469
greatly,5.75972894580469
raise,5.75972894580469
supposed,5.75972894580469
instructions,5.75972894580469
card,5.75972894580469
slower,5.75972894580469
th,5.75972894580469
gotten,5.75972894580469
reduce,5.75972894580469
silverman,5.75972894580469
redmond,5.75972894580469
sean,5.75972894580469
gone,5.75972894580469
tender,5.75972894580469
griffith,5.75972894580469
forecast,5.75972894580469
picked,5.75972894580469
275,5.75972894580469
forms,5.75972894580469
interviews,5.75972894580469
quotes,5.75972894580469
sound,5.75972894580469
visiting,5.75972894580469
terrible,5.75972894580469
ticket,5.75972894580469
completion,5.75972894580469
nite,5.75972894580469
kept,5.75972894580469
pull,5.75972894580469
stack,5.75972894580469
final,5.75972894580469
nobody,5.75972894580469
calculation,5.75972894580469
vlady,5.75972894580469
hasn,5.75972894580469
rourke,5.75972894580469
skilling,5.75972894580469
cent,5.75972894580469
timing,5.75972894580469
government,5.75972894580469
roberts,5.75972894580469
mo,5.75972894580469
knew,5.75972894580469
participants,5.75972894580469
jose,5.75972894580469
ceo,5.75972894580469
overall,5.75972894580469
speak,5.75972894580469
73,5.75972894580469
ac,5.75972894580469
jf,5.75972894580469
rich,5.75972894580469
grow,5.75972894580469
club,5.75972894580469
public,5.75972894580469
keavey,5.75972894580469
dupre,5.75972894580469
rallies,5.75972894580469
colwell,5.75972894580469
holst,5.75972894580469
michelle,5.75972894580469
quick,5.75972894580469
significant,5.75972894580469
middle,5.75972894580469
nation,5.75972894580469
telephone,5.75972894580469
red,5.75972894580469
act,5.75972894580469
bids,5.75972894580469
especially,5.75972894580469
lloyd,5.75972894580469
improve,5.75972894580469
marketing,5.75972894580469
stephanie,5.75972894580469
wes,5.75972894580469
leading,5.75972894580469
impressive,5.75972894580469
incurred,5.75972894580469
worse,5.75972894580469
fell,5.75972894580469
